,osm_id,timestamp,name,type,geometry,lat,long
202,1115815658.0,,Purple Cafe and Wine Bar - Bellevue,restaurant,POINT (-122.1985886 47.6140742),47.6140742,-122.1985886
203,1120195095.0,,Cafe Piccolo,restaurant,POINT (-122.3173709 47.6968584),47.6968584,-122.3173709
204,1125487659.0,,Tony Maroni's,fast_food,POINT (-122.0418174 47.6943854),47.6943854,-122.0418174
205,1125487671.0,,Sorrento's Coffee,cafe,POINT (-122.0425584 47.6944229),47.6944229,-122.0425584
206,1125487703.0,,Himitsu,restaurant,POINT (-122.0408934 47.694571),47.694571,-122.0408934
207,1127248835.0,,Capitol Lounge,bar,POINT (-122.3199026 47.6142159),47.6142159,-122.3199026
208,1127249885.0,,Via Tribunali - Capitol Hill,restaurant,POINT (-122.3199899 47.6139546),47.6139546,-122.3199899
209,1128319453.0,,Rain City Burgers,fast_food,POINT (-122.3175127 47.6759478),47.6759478,-122.3175127
210,1128319495.0,,Bengal Tiger,restaurant,POINT (-122.3175071 47.6761594),47.6761594,-122.3175071
211,1128319502.0,,Taco Del Mar,fast_food,POINT (-122.3160243 47.675689),47.675689,-122.3160243
212,1128349343.0,,Café Urban Bakery,cafe,POINT (-122.336541 47.6857444),47.6857444,-122.336541
213,1132358730.0,,Starbucks,cafe,POINT (-122.1982467 47.6164668),47.6164668,-122.1982467
214,1132416923.0,,Jimmy John's,fast_food,POINT (-122.1965762 47.616264),47.616264,-122.1965762
215,1132416942.0,,Topolino Pizza,restaurant,POINT (-122.198344 47.617114),47.617114,-122.198344
216,1132416966.0,,City Soup,cafe,POINT (-122.1965797 47.6162167),47.6162167,-122.1965797
217,1132416993.0,,Starbucks,cafe,POINT (-122.1965739 47.6158285),47.6158285,-122.1965739
218,1134581421.0,,Miyakos Teriyaki & Wok,restaurant,POINT (-122.0241043 47.6999254),47.6999254,-122.0241043
219,1135074952.0,,Pasta Nova,restaurant,POINT (-122.1522394 47.7531936),47.7531936,-122.1522394
220,1145788549.0,,Santorini Greek Grill,restaurant,POINT (-122.2080093 47.6765461),47.6765461,-122.2080093
221,1148149205.0,,The French Bakery,cafe,POINT (-122.1914737 47.618489),47.618489,-122.1914737
