,osm_id,timestamp,name,type,geometry,lat,long
0,31368542.0,,Neptune Theatre,theatre,POINT (-122.3140309 47.6611364),47.6611364,-122.3140309
1,281319692.0,,,arts_centre,POINT (-122.3400208 47.4736183),47.4736183,-122.3400208
2,291957257.0,,,arts_centre,POINT (-122.1631202 47.7538238),47.7538238,-122.1631202
3,293835767.0,,Columbia Winery,attraction,POINT (-122.1524727 47.7343394),47.7343394,-122.1524727
4,293835811.0,,Novelty Hill Winery,attraction,POINT (-122.1536087 47.735539),47.735539,-122.1536087
5,293835813.0,,Silver Lake Winery,attraction,POINT (-122.1558453 47.7371942),47.7371942,-122.1558453
6,293835897.0,,Ross Andrew Winery,attraction,POINT (-122.1416027 47.7330963),47.7330963,-122.1416027
7,356549619.0,,Leif Erikson Statue,attraction,POINT (-122.4059481 47.6798526),47.6798526,-122.4059481
8,356550191.0,,Klondike Gold Rush National Historical Park,museum,POINT (-122.331864 47.599381),47.599381,-122.331864
9,366028195.0,,Allen Center for the Visual Arts,arts_centre,POINT (-122.3117436 47.6560881),47.6560881,-122.3117436
10,366028846.0,,Nippon Kan Theater,theatre,POINT (-122.3253542 47.6009837),47.6009837,-122.3253542
11,366030200.0,,WaMu Theater,theatre,POINT (-122.3329041 47.593154),47.593154,-122.3329041
12,459163401.0,,Magnolia Theater,theatre,POINT (-122.3987295 47.6392499),47.6392499,-122.3987295
13,541029623.0,,Fantastic Erratic,attraction,POINT (-122.0803656 47.5302634),47.5302634,-122.0803656
14,825301150.0,,Underground Tour,attraction,POINT (-122.333723 47.6023507),47.6023507,-122.333723
15,937416412.0,,A/NT Gallery,arts_centre,POINT (-122.3529862 47.6227643),47.6227643,-122.3529862
16,1215045352.0,,JM Cellars,attraction,POINT (-122.1553465 47.7316502),47.7316502,-122.1553465
17,1216103368.0,,Matthews Winery,attraction,POINT (-122.146335 47.7436795),47.7436795,-122.146335
18,1216138130.0,,Januik Winery,attraction,POINT (-122.1534415 47.7353083),47.7353083,-122.1534415
19,1225564499.0,,Betz Winery,attraction,POINT (-122.1337152 47.719082),47.719082,-122.1337152
20,1226375598.0,,Efeste Winery,attraction,POINT (-122.1471672 47.7747671),47.7747671,-122.1471672
21,1226375599.0,,Woodinville Wine Cellars,attraction,POINT (-122.16371 47.7567561),47.7567561,-122.16371
22,1226375600.0,,Distefano Winery,attraction,POINT (-122.1732259 47.755415),47.755415,-122.1732259
23,1226375601.0,,Adams Bench Winery,attraction,POINT (-122.1233593 47.7308221),47.7308221,-122.1233593
24,1226375605.0,,Airfield Estates,attraction,POINT (-122.1405161 47.7320061),47.7320061,-122.1405161
25,1226375606.0,,Alexandria Nicole Winery,attraction,POINT (-122.1417301 47.7330433),47.7330433,-122.1417301
26,1226375607.0,,Amavi Cellars,attraction,POINT (-122.1417536 47.7330917),47.7330917,-122.1417536
27,1226375609.0,,Brian Carter Cellars,attraction,POINT (-122.1412255 47.7314587),47.7314587,-122.1412255
28,1226375611.0,,Challenger Ridge Winery,attraction,POINT (-122.1394636 47.7309051),47.7309051,-122.1394636
29,1226375613.0,,Dusted Valley Wine Gallery,attraction,POINT (-122.1420298 47.7317845),47.7317845,-122.1420298
30,1226375614.0,,Facelli Winery,attraction,POINT (-122.1596267 47.7456695),47.7456695,-122.1596267
31,1226375616.0,,Goose Ridge Winery,attraction,POINT (-122.1404203 47.7319072),47.7319072,-122.1404203
32,1226375617.0,,Hollywood Hill Winery,attraction,POINT (-122.1396928 47.7311442),47.7311442,-122.1396928
33,1226375618.0,,Isenhower Cellars,attraction,POINT (-122.1556351 47.7369572),47.7369572,-122.1556351
